Clave Municipio,Colonia,OC Identificada,Acumulado,2023 a 2025
2004, Revolución,Los Arzate,1,
2004, Sanchez Taboada Produtsa,Cártel de Ensenada,1,
2004, Sanchez Taboada Produtsa,Cártel de Sinaloa,1,
2004, Santa Fe,Cártel de Los Arellano Félix,1,
2004, Santa Fe,Cártel Jalisco Nueva Generación,1,
2004, Soler,Cártel de Los Arellano Félix,1,
2004, Soler,Cártel de Sinaloa,1,
2004, Soler,Cártel Jalisco Nueva Generación,1,
2004, Tomas Aquino,Cártel de Ensenada,1,
2004, Valle de las Palmas,Cártel de Sinaloa,1,
2004, Valle de las Palmas,Cártel Jalisco Nueva Generación,1,
2004, Villa del Campo,Fuerzas Especiales del Ranchero,1,
2004, Villa del Prado,La Gente de Aquiles,1,
2004, Villa del Real I,Cártel de Los Arellano Félix,1,
2004, Villa Residencial Santa Fe 3a Sección,Cártel de Ensenada,1,
2004, Zona Centro,Cártel de Los Arellano Félix,1,
2004, Zona Centro,Cártel de Sinaloa,1,
2004, Zona Centro,Cártel Jalisco Nueva Generación,1,
2004, Zona Este,Cártel de Sinaloa (Los Zambada),1,
2004,Agua Caliente,Los Rusos,1,1
2004,Alemán,Los del Cerco CJNG,,1
2004,Buena Vista,Cártel Jalisco Nueva Generación,1,1
2004,Buenos Aires Sur,Los Rusos,,1
2004,Camino Verde (Cañada Verde),Cártel de Ensenada,1,
2004,Camino Verde (Cañada Verde),Cártel de Sinaloa,1,
2004,Capistrano INFONAVIT,Cártel de Sinaloa,,1
2004,Castillo,Cártel Jalisco Nueva Generación,,1
2004,Castillo,Los Erres,1,1
2004,Cerro Colorado,Los de Casa,1,1
2004,Chapultepec Alamar,Cártel de Sinaloa,,1
2004,Chapultepec Alamar,Cártel Jalisco Nueva Generación,,1
2004,El Lago,Cártel Jalisco Nueva Generación,,1
2004,El Pípila,Cártel de Sinaloa (Los Zambada),1,1
2004,El Pípila,Cártel Jalisco Nueva Generación,,1
2004,El Realito,Cártel de Los Arellano Félix,,1
2004,Francisco Villa,Cártel de Sinaloa,,1
2004,Fundadores,Cártel de Los Arellano Félix,,1
2004,Gabilondo,Los Arzate,,1
2004,García,Cártel Jalisco Nueva Generación,,1
2004,Guadalajara,Los Escudero,1,
2004,Hábitat Piedras Blancas,Cártel de Sinaloa,,1
2004,Herrera,Los del Cerco CJNG,,1
2004,INFONAVIT Lomas del Porvenir,Cártel Jalisco Nueva Generación,,1
2004,Jardines del Lago,Cártel de Sinaloa,,1
2004,La Gloria,Cártel de Los Arellano Félix,,1
2004,La Gloria,Cártel de Sinaloa,,1
2004,La Gloria,Cártel de Sinaloa (Los Zambada),,1
2004,La Villa,Los del Cerco CJNG,,1
2004,Libertad,Cártel de Los Arellano Félix,,1
2004,Libertad,Cártel de Sinaloa,,1
2004,Libertad,Cártel Jalisco Nueva Generación,,1
2004,Libertad,Fuerzas Armadas Apache,1,1
2004,Los Altos (Ruíz Valencia),La Gente de Aquiles,1,1
2004,Los Altos (Ruíz Valencia),Los del Cerco CJNG,,1
2004,Los Laureles,Cártel de Sinaloa,,1
2004,Los Pinos (Limón),Cártel de Los Arellano Félix,1,1
2004,Los Venados,El Santero,1,1
2004,Mariano Matamoros (Centro),Banda de El Pascual,1,
2004,Mariano Matamoros (Centro),Cártel de Sinaloa (Los Zambada),,1
2004,Mariano Matamoros (Centro),Cártel Jalisco Nueva Generación,,1
2004,Mariano Matamoros (Centro),Los Arzate,1,1
2004,Mariano Matamoros (Centro),Los Uriarte,1,
2004,Marrón,Cártel de Sinaloa,,1
2004,Mirador Capistrano,Cártel Jalisco Nueva Generación,,1
2004,Mirador Capistrano,Los del Cerco CJNG,,1
2004,Montes Olímpicos,Los Arzate,,1
2004,Murua Oriente,Cártel de Sinaloa,,1
2004,Natura Sección Bosques,Los Chuckys,1,1
2004,Nido de las Águilas,La Gente de Aquiles,,1
2004,Niños Héroes Este,Cártel Jalisco Nueva Generación,,1
2004,Nueva Tijuana,Cártel de Los Arellano Félix,,1
2004,Nueva Tijuana,La Gente de Aquiles,,1
2004,Obrera 1a Sección,Los del Cerco CJNG,,1
2004,Ojo de Agua,Cártel de Los Arellano Félix,,1
2004,Otay Centenerio,Cártel de Los Arellano Félix,,1
2004,Otay Jardín,La Gente de Aquiles,,1
2004,Panamericano,Cártel Jalisco Nueva Generación,,1
2004,Parajes del Valle,Fuerzas Especiales del Ranchero,1,1
2004,Playas de Tijuana,Cártel de Sinaloa,,1
2004,Playas de Tijuana,Cártel Jalisco Nueva Generación,,1
2004,Playas de Tijuana Sección Costa,Cabo 24,1,1
2004,Playas de Tijuana Sección Costa,Cártel Jalisco Nueva Generación,,1
2004,Playas de Tijuana Sección Costa,Los Arzate,,1
2004,Playas de Tijuana Sección Costa Hermosa,Cártel de Los Arellano Félix,,1
2004,Playas de Tijuana Vistamar,Cártel de Los Arellano Félix,,1
2004,Pórticos de Tijuana,Los Arzate,,1
2004,Reforma,Cártel de Sinaloa (Los Zambada),,1
2004,Revolución,Cártel de Tijuana Nueva Generación,1,
2004,Revolución,Cártel Jalisco Nueva Generación,,1
2004,Salvatierra,Cártel de Sinaloa (Los Guzmán),1,
2004,San Antonio,Cártel de Los Arellano Félix,,1
2004,Sanchez Taboada II,Cártel de Los Arellano Félix,,1
2004,Santa Fe,El Chapito,1,1
2004,Soler,Los del Cerco CJNG,,1
2004,Soler,Los Rusos,,1
2004,Tijuana (Gral. Abelardo L. Rodríguez),Cártel de Los Arellano Félix,,1
2004,Valle de las Palmas,Cártel de Los Arellano Félix,,1
2004,Valle de las Palmas,Cártel de Sinaloa,,1
2004,Valle de las Palmas,Cártel Jalisco Nueva Generación,,1
2004,Villa del Campo,Fuerzas Especiales del Ranchero,,1
2004,Villa del Prado,La Gente de Aquiles,,1
2004,Villa del Real I,Cártel de Los Arellano Félix,,1
2004,Zona Centro,Cártel de Los Arellano Félix,,1
2004,Zona Centro,Cártel de Sinaloa,,1
2004,Zona Este,Cártel de Sinaloa (Los Zambada),,1
2004,Zona Norte,Cártel de Sinaloa,,1
2004,Zona Norte,Organización criminal de Juvenal Jiménez Loza,1,1
2004,Zona Urbana Río Tijuana,Cártel Jalisco Nueva Generación,,1
2005,,Cártel de Ensenada,1,
2005,,Cártel de Sinaloa,1,1
2005,,Cártel de Sinaloa (Los Guzmán),1,1
2005,,Cártel de Sinaloa (Los Zambada),1,1
2005,,Cártel Jalisco Nueva Generación,1,1
2005,,La Gente de Aquiles,1,1
2005,,Los Arzate,1,1
2005,,Los Erres,1,1
2005,,Los Rusos,1,1
2005,Centinela,La Gente de Aquiles,1,1
2005,Plan Libertador,Cártel de Sinaloa,1,1
2005,Plan Libertador,Cártel Jalisco Nueva Generación,,1
2005,Rosarito,Cártel de Sinaloa (Los Zambada),1,1
2005,Rosarito,Los Arzate,1,1
2007,,Cártel de Sinaloa (Los Guzmán),1,1
2007,,Cártel del Mar,1,1
2007,,Los Arzate,1,1
2007,,Los Rusos,1,1
2007, Los Arcos,Cártel de Sinaloa (Los Guzmán),1,
2007,La Hacienda,Cártel de Sinaloa (Los Guzmán),1,1
2007,Los Arcos,Cártel de Sinaloa (Los Guzmán),,1
3000,,Banda de la Riviera Maya,1,
3000,,Cártel de Caborca,1,1
3000,,Cártel de los Bastidas,1,1
3000,,Cártel de Sinaloa (Los Guzmán),1,1
3000,,Cártel Jalisco Nueva Generación,1,1
3000,,La Empresa,1,1
3000,,La Oficina,1,1
3000,,Los 28,1,
3000,,Los Colombianos,1,1
3000,,Los Erres,1,1
3001,,Cártel de Sinaloa,1,1
3001,,Cártel de Sinaloa (Los Guzmán),1,1
3001,,Cártel de Sinaloa (Los Zambada),1,1
3001,,El Alacrán,1,1
3001,,Los Cheyos,1,1
3001, Puerto Pdte. Adolfo Lopez Mateos Centro,Cártel de Sinaloa,1,
3001, Puerto San Carlos,Banda del Alacrán,1,
3001, Puerto San Carlos,Cártel de Sinaloa,1,
3001,Constitución,Banda del Alacrán,1,1
3001,Constitución,Cártel de Sinaloa,1,1
3001,Constitución,Cártel de Sinaloa (Los Guzmán),1,1
3001,Constitución,Cártel de Sinaloa (Los Zambada),,1
3001,Pueblo Nuevo,Cártel de Sinaloa (Los Zambada),,1
3001,Puerto Pdte. Adolfo Lopez Mateos Centro,Cártel de Sinaloa,,1
3001,Puerto San Carlos,Banda del Alacrán,,1
3001,Puerto San Carlos,Cártel de Sinaloa,,1
3002,,Banda de la Zona Norte,1,
3002,,Cártel de Sinaloa (Los Guzmán),1,1
3002,,Cártel de Sinaloa (Los Zambada),1,1
3002,,Los Querreques,1,
3002,,Los Venados,1,
3002,,Los Villavicencio,1,
3002, Guerrero Negro Centro,Cártel de Sinaloa (Los Guzmán),1,
3002, Gustavo Diaz Ordaz (Vizcaíno),Los Solís,1,
3002, INFONAVIT,Cártel de Sinaloa,1,
3002, Punta de Agua,Cártel de Sinaloa (Los Guzmán),1,
3002, Punta de Agua,Cártel de Sinaloa (Los Zambada),1,
3002, Villa Alberto Alvarado Aramburo,Los Solís,1,
3002,Bahía Tortugas,Cártel de Sinaloa (Los Guzmán),1,1
3002,Bahía Tortugas,Cártel de Sinaloa (Los Zambada),1,1
3002,Bahía Tortugas,Los Venados,1,1
3002,Guerrero Negro Centro,Cártel de Sinaloa,1,1
3002,Guerrero Negro Centro,Cártel de Sinaloa (Los Guzmán),,1
3002,Guerrero Negro Centro,Organización criminal de la familia Meza Flores,1,
3002,INFONAVIT,Cártel de Sinaloa,,1
3002,Nueva Santa Rosalía,Banda del Alacrán,1,1
3002,Nueva Santa Rosalía,Los Solís,1,
3002,Punta de Agua,Cártel de Sinaloa (Los Guzmán),,1
3002,Punta de Agua,Cártel de Sinaloa (Los Zambada),,1
3003,,Cártel de Los Arellano Félix,,1
3003,,Cártel de Los Beltrán Leyva,1,1
3003,,Cártel de Sinaloa,1,1
3003,,Cártel de Sinaloa (Los Guzmán),1,1
3003,,Cártel de Sinaloa (Los Zambada),1,1
3003,,Cártel Jalisco Nueva Generación,1,1
3003,,La Barredora,1,1
3003,,Los Arzate,1,1
3003,,Los Primos,,1
3003,,Los Rusos,,1
3003, El Zacatal,Cártel de Sinaloa (Los Zambada),1,
3003, El Zacatal,Los Cabrera,1,
3003, Francisco Villa,Banda del Bebé,1,
3003, Guadalupe Victoria,Banda del Bebé,1,
3003, Guerrero,Banda del Bebé,1,
3003, Guerrero,Cártel de Sinaloa,1,
3003, Lázaro Cárdenas,Banda del Bebé,1,
3003, Lázaro Cárdenas,Cártel de Sinaloa,1,
3003, Lienzo Charro,Banda del Bebé,1,
3003, Loma Obrera,Banda del Bebé,1,
3003, Los Olivos,Banda del Bebé,1,
3003, Marquez de Leon,Cártel de Sinaloa,1,
3003, Playa El Saltito,Cártel de Sinaloa,1,
3003, Puerto Chale,Cártel de Sinaloa,1,
3003, Roma,Cártel de Sinaloa,1,
3003, San Pablo Guelatao,Cártel de Sinaloa,1,
3003, Valle del Mezquite,Cártel de Sinaloa (Los Zambada),1,
3003, Villas de Guadalupe,Banda del Bebé,1,
3003, Vista Hermosa,Banda del Bebé,1,
3003,8 de Octubre 1a Sección,Cártel de Sinaloa (Los Zambada),1,1
3003,8 de Octubre 1a Sección,Los Cabrera,1,1
3003,El Zacatal,Cártel de Sinaloa (Los Zambada),,1
3003,El Zacatal,Los Cabrera,,1
3003,Francisco Villa,Cártel de Sinaloa,1,1
3003,Guerrero,Cártel de Sinaloa,,1
3003,Jacinto López,Banda del Bebé,1,
3003,Lázaro Cárdenas,Cártel de Sinaloa,,1
3003,Loma Linda,Banda del Bebé,1,
3003,Los Pericues,Cártel de Sinaloa (Los Guzmán),1,1
3003,Marquez de Leon,Cártel de Sinaloa,,1
3003,Márquez de León,Banda del Bebé,1,
3003,Playa El Saltito,Cártel de Sinaloa,,1
3003,Puerto Chale,Cártel de Sinaloa,,1
3003,Roma,Cártel de Sinaloa,,1
3003,Roma,Los Eurekas,1,1
3003,San Pablo Guelatao,Cártel de Sinaloa,,1
3003,Valle del Mezquite,Cártel de Sinaloa (Los Zambada),,1
3003,Valle del Mezquite,Los Aldos,1,1
3008,,Banda de la Riviera Maya,1,
3008,,Cártel de Los Arellano Félix,,1
3008,,Cártel de Los Beltrán Leyva,1,1
3008,,Cártel de Sinaloa,1,1
3008,,Cártel de Sinaloa (Los Guzmán),1,1
3008,,Cártel de Sinaloa (Los Zambada),1,1
3008,,Cártel Jalisco Nueva Generación,1,1
3008,,Los Mazatlecos,1,1
3008,,Los Rusos,,1
3008, Jesús Castro Agundes,Cártel Jalisco Nueva Generación,1,
3008, San José del Cabo Centro,Cártel de Sinaloa,1,
3008,Cabo San Lucas Centro,Cártel de Sinaloa,1,1
3008,Cabo San Lucas Centro,Cártel de Sinaloa (Los Guzmán),1,1
3008,Cabo San Lucas Centro,Cártel de Sinaloa (Los Zambada),1,1
3008,Cabo San Lucas Centro,Cártel Jalisco Nueva Generación,1,1
3008,San José del Cabo (Los Cabos),Cártel de Sinaloa (Los Guzmán),,1
3008,San José del Cabo Centro,Cártel de Sinaloa,,1
3009,,Cártel de Sinaloa,1,1
3009,,Cártel de Sinaloa (Los Guzmán),1,1
3009,,Cártel de Sinaloa (Los Zambada),1,1
3009,,El Alacrán,1,1
3009,Loreto (Loreto),Banda del Alacrán,1,1
4000,,Banda del Gordo Frank,1,
4000,,Banda del Menona,1,1
4000,,Cártel de Caborca,,1
4000,,Cártel de Sinaloa,1,1
4000,,Cártel del Golfo,1,1
4000,,Cártel Jalisco Nueva Generación,1,1
4000,,Gente Nueva,1,
4000,,La Barredora,1,1
4000,,La Línea,1,
4000,,Los Ardillos,1,
4000,,Los Chilangos (Quintana Roo),1,1
4000,,Los Cuinis,1,
4000,,Los Gálvez,1,1
4000,,Los Nuevos Aztecas,1,
4000,,Los Pelones,1,1
4000,,Los Rojos,1,
4000,,Los Zetas Vieja Escuela,1,1
4000,,Mara Salvatrucha,1,1
4000,,Sangre Nueva Zeta,1,1
4001,,Cártel de Sinaloa,1,1
4001,,Cártel Jalisco Nueva Generación,1,1
4002,,Banda del Menona,1,
4002,,Banda del Picasso,1,
4002,,Cártel de Caborca,1,1
4002,,Cártel de Sinaloa,1,1
4002,,Cártel del Golfo,1,1
4002,,Cártel Jalisco Nueva Generación,1,1
4002,,Familia Valencia Salgado,1,1
4002,,Gente Nueva,1,1
4002, 20 de Noviembre,La Empresa,1,
4002, Fidel Velásquez,Gente Nueva,1,
4002, Jardines del Pedregal,Cártel Jalisco Nueva Generación,1,
4002, Los Reyes,Cártel Jalisco Nueva Generación,1,
4002, Presidentes de México,Grupo Campechanos Unidos,1,
4002, San José,Gente Nueva,1,
4002, Santa Lucia,La Empresa,1,
4002, Tomas Aznar,Cártel Jalisco Nueva Generación,1,
4002,20 de Noviembre,La Empresa,,1
4002,Alfredo V. Bonfil,Banda del Menona,1,1
4002,Aviación,La Empresa,1,1
4002,Benito Juárez,Grupo Campechanos Unidos,1,1
4002,Fidel Velásquez,Gente Nueva,,1
4002,Pablo Garcia,Gente Nueva,1,1
4002,Périférico Pablo García Montilla,Cártel Jalisco Nueva Generación,1,1
4002,Presidentes de México,Grupo Campechanos Unidos,,1
4002,San José,Gente Nueva,,1
4002,Santa Lucia,La Empresa,,1
4002,Tomas Aznar,Cártel de Sinaloa,1,
4003,,Banda de El Mamer,1,
4003,,Cártel de Caborca,1,1
4003,,Cártel de Sinaloa,1,1
4003,,Cártel del Golfo,1,1
4003,,Cártel Jalisco Nueva Generación,1,1
4003,,El Panchillo,1,1
4003,,Familia Valencia Salgado,1,1
4003,,Gente Nueva,1,1
4003,,La Letra,1,
4003,,Los Boxes,1,
4003,,Los Pelones,1,
4003,,Los Talibanes,,1
4003,,Los Zetas Vieja Escuela,1,
4003,,Piratas del Carmen,1,
4003, 1 de Mayo (Playón),Cártel de Sinaloa,1,
4003, 1 de Mayo (Playón),Cártel del Noreste,1,
4003, Belisario Domínguez,Cártel de Sinaloa,1,
4003, Belisario Domínguez,Cártel del Noreste,1,
4003, Héroes de Nacozari,Cártel de Sinaloa,1,
4003, La Ilusión,Cártel de Sinaloa,1,
4003, La Ilusión,Cártel del Noreste,1,
4003, Renovación II,Cártel de Sinaloa,1,
4003, Renovación II,Cártel del Noreste,1,
4003,El Aguacatal,Cártel de Sinaloa,1,
4003,Héroe de Nacozari,La Barredora,1,
4003,Héroes de Nacozari,Cártel del Noreste,1,
4003,Justo Sierra,Gente Nueva,1,
4003,Obrera,Operativo Tiburón,1,
4004,,Banda del Menona,1,1
4004,,Cártel de Caborca,1,1
4004,,Cártel de Sinaloa,1,1
4004,,Cártel del Golfo,1,1
4004,,Cártel Jalisco Nueva Generación,1,1
4004,,Gente Nueva,1,1
4004,Yohaltún,Cártel de Sinaloa,1,
4005,,Banda del Menona,1,1
4005,,Cártel de Sinaloa,1,1
4005,,Cártel Jalisco Nueva Generación,1,1
4005,,Piratas de Sandunga,1,
4006,,Banda del Menona,1,1
4006,,Banda del Picasso,1,
4006,,Cártel de Sinaloa,1,1
4006,,Cártel Jalisco Nueva Generación,1,1
4006,,Los Zetas Vieja Escuela,1,
4006,Dzibalchén,Banda de Hopelchén,1,
4006,Hopelchen Centro,Banda del Menona,1,1
4007,,Cártel de Sinaloa,1,1
4007,,Cártel Jalisco Nueva Generación,1,1
4008,,Cártel de Sinaloa,1,1
4008,,Cártel Jalisco Nueva Generación,1,1
4009,,Cártel de Sinaloa,1,1
4009,,Cártel Jalisco Nueva Generación,1,1
4009,,El Panchillo,1,1
4009,,Familia Valencia Salgado,1,1
4009,,Gente Nueva,1,1
4009,,Los Pelones,1,
4009,,Los Zetas Vieja Escuela,1,
4010,,Banda del Menona,1,1
4010,,Cártel de Caborca,1,1
4010,,Cártel de Sinaloa,1,1
4010,,Cártel del Golfo,1,1
4010,,Cártel Jalisco Nueva Generación,1,1
4010,,Gente Nueva,1,1
4010,,Los Zetas Vieja Escuela,1,
4011,,Cártel de Sinaloa,1,1
4011,,Cártel Jalisco Nueva Generación,1,1
4011,,El Panchillo,1,1
4011,,Familia Valencia Salgado,1,1
4011,,Gente Nueva,1,1
4011,,Los Meleán,1,
4011,,Los Pelones,1,
4011,,Los Zetas Vieja Escuela,1,
4011,,Organización criminal Machado,1,
4011, El Desengaño,Cártel de Sinaloa,1,
4011, Nuevo Comalcalco,Cártel de Sinaloa,1,
4011,Miguel Hidalgo y Costilla,Cártel de Sinaloa,1,
4012,,Cártel de Sinaloa,1,1
4012,,Cártel Jalisco Nueva Generación,1,1
5000,,Cártel de Caborca,1,1
5000,,Cártel de los Alemanes,1,1
5000,,Cártel de Sinaloa,1,1
5000,,Cártel de Sinaloa (Los Guzmán),1,
5000,,Cártel de Sinaloa (Los Zambada),1,1
5000,,Cártel del Golfo,1,1
5000,,Cártel del Noreste,1,1
5000,,Cártel del Poniente,1,1
5000,,Cártel Independiente de La Laguna,1,1
5000,,Cártel Jalisco Nueva Generación,1,1
5000,,Confederación Autónoma de Trabajadores y Empleados de México (CATEM),1,1
5000,,El Panchillo,1,1
5000,,La Nueva Familia Michoacana,1,1
5000,,Los Chuckys,1,1
5000,,Los Ciclones,1,1
5000,,Los Filippini,1,1
5000,,Los GATEs,1,1
5000,,Los Jordan,1,1
5000,,Los Metros,1,1
5000,,Los Mexicles,1,1
5000,,Los Talibanes,1,1
5000,,Los Zetas Vieja Escuela,1,1
5000,,Tropa del Infierno,1,1
5003,,Cártel del Noreste,1,
5004,,Cártel del Noreste,1,
5009,,Cártel de Sinaloa,1,1
5009,,Cártel del Noreste,1,1
5009,,Cártel Independiente de La Laguna,1,1
5009,,Los Cabrera,1,1
5009,,Los Granados,1,1
5009,,Los Tlacos,1,1
5012,,Cártel del Noreste,1,
5013,,Cártel del Noreste,1,1
5015,Don Martín,Cártel del Noreste,1,1
5017,,Cártel de Sinaloa,1,1
5017,,Cártel del Noreste,1,1
5017,,Cártel Independiente de La Laguna,1,1
5017,,Los Cabrera,1,1
5017,,Los Granados,1,1
5017,,Los Tlacos,1,1
5018,,Cártel del Noreste,1,1
5022,,Cártel del Noreste,1,
5025,,Cártel del Noreste,1,1
5025,,Cártel Jalisco Nueva Generación,1,1
5025,,Los Metros,1,1
5025,,Los Zetas Vieja Escuela,1,1
5025, Loma Bonita,Tropa del Infierno,1,
5025, San José,Cártel Jalisco Nueva Generación,1,
5025, Valle de San Pablo,Cártel Jalisco Nueva Generación,1,
5025,Hidalgo,Tropa del Infierno,1,
5025,La Retama,Cártel Jalisco Nueva Generación,1,1
5025,San José,Cártel Jalisco Nueva Generación,,1
5025,Santa Teresa,Cártel del Noreste,1,1
5025,Valle de San Pablo,Cártel Jalisco Nueva Generación,,1
5030,,Cártel de Sinaloa,1,1
5030,,Cártel Jalisco Nueva Generación,1,
5030,,Don Checo,1,1
5030,,Las Fresas,1,
5030,,Las Piratas,1,
5030,,Los Destroyers,1,
5030,,Los Distintos,1,
5030,,Los Morgan,1,
5030,,Los Primos,,1
5030,,Los TX8S,1,
5030,,Piratas de la Plaza de la Madre,1,
5030,El Toreo,Los Colombianos,1,1
5030,La Minita,Los Homies,1,
5030,Saltillo 2000,Los Psychos,1,
5032,,Cártel del Noreste,1,
5033,,Cártel de Sinaloa,1,1
5033,,Cártel del Noreste,1,1
5033,,Cártel Independiente de La Laguna,1,1
5033,,Los Cabrera,1,1
5033,,Los Granados,1,1
5033,,Los Tlacos,1,1
5035,,Cártel de Sinaloa,1,1
5035,,Cártel del Noreste,1,1
5035,,Cártel del Poniente,1,
5035,,Cártel Independiente de La Laguna,1,1
5035,,Cártel Jalisco Nueva Generación,1,
5035,,Los Cabrera,1,1
5035,,Los Granados,1,1
5035,,Los Primos,,1
5035,,Los Tlacos,1,1
5035,Eduardo Guerra,Los Cabrera,1,1
5035,Luis Echeverría Álvarez,Los Zetas Vieja Escuela,1,1
5035,Torreón Residencial,Cártel del Noreste,1,
5036,,Cártel de Sinaloa,1,1
5036,,Cártel del Noreste,1,1
5036,,Los Granados,1,1
5036,,Los Tlacos,1,1
6000,,Cártel de Los Reyes,1,
6000,,Cártel de Tepalcatepec,1,
6000,,Cártel del Camaleón,1,
6000,,Cártel del Noreste,1,
6000,,Cártel Jalisco Nueva Generación,1,1
6000,,Cártel Nueva Plaza,1,
6000,,Cártel Zicuirán Nueva Generación,1,
6000,,La Barredora,1,1
6000,,La Nueva Empresa,1,
6000,,La Nueva Familia Michoacana,1,1
6000,,Los Ántrax,1,1
6000,,Los Blancos de Troya,1,
6000,,Los Caballeros Templarios,1,1
6000,,Los Coroneles,1,
6000,,Los Correa,1,
6000,,Los Deltas,1,
6000,,Los Mazatlecos,1,
6000,,Los Mezcales,1,1
6000,,Organización criminal de la familia Meza Flores,1,
6000,,Tropa del Infierno,1,
6001,,Cártel Jalisco Nueva Generación,1,
6002,,Cártel de Los Arellano Félix,,1
6002,,Cártel Jalisco Nueva Generación,1,1
6002,,Los Mezcales,1,1
6002, Colima Centro,Cártel Jalisco Nueva Generación,1,
6002, La Salada,Cártel Jalisco Nueva Generación,1,
6002, Residencial San Pablo,Cártel Jalisco Nueva Generación,1,
6002,Bosques del Sur,Cártel Jalisco Nueva Generación,1,
6002,Colima Centro,Cártel Jalisco Nueva Generación,,1
6002,El Porvenir,Los Mezcales,1,1
6002,La Salada,Cártel Jalisco Nueva Generación,,1
6002,Residencial San Pablo,Cártel Jalisco Nueva Generación,,1
6003,,Cártel Jalisco Nueva Generación,1,1
6003,,Los Mezcales,1,
6003,Comala,Cártel Jalisco Nueva Generación,1,1
6004,,Cártel Jalisco Nueva Generación,1,1
6005,,Cártel Jalisco Nueva Generación,1,1
6006,,Cártel Jalisco Nueva Generación,1,1
6007,,Cártel de Los Arellano Félix,,1
6007,,Cártel de Los Beltrán Leyva,1,1
6007,,Cártel de Sinaloa,1,1
6007,,Cártel de Sinaloa (Los Guzmán),1,1
6007,,Cártel de Sinaloa (Los Zambada),1,1
6007,,Cártel Jalisco Nueva Generación,1,1
6007,,Clan Zheng,1,
6007,,Guardia Michoacana,1,
6007,,La Nueva Familia Michoacana,1,1
6007,,Los Caballeros Templarios,1,1
6007,,Los Cuinis,1,
6007,,Los Erres,1,
6007,,Los Mezcales,1,1
6007,,Los Primos,1,1
6007,,Los RR,1,
6007,,Los Zetas Vieja Escuela,1,1
6007, Santiago,Cártel de Sinaloa,1,
6007, Valle Salagua,Cártel Jalisco Nueva Generación,1,
6007,Manzanillo,Cártel de Sinaloa,1,1
6007,Manzanillo,Cártel Jalisco Nueva Generación,1,1
6007,Manzanillo,Los Zetas Vieja Escuela,1,1
6007,Santiago,Cártel de Sinaloa,,1
6007,Valle Salagua,Cártel Jalisco Nueva Generación,,1
6008,,Cártel Jalisco Nueva Generación,1,
6009,,Cártel de Los Arellano Félix,,1
6009,,Cártel Jalisco Nueva Generación,1,1
6009, Tecuanillo,Cártel Jalisco Nueva Generación,1,
6009,Cerro de Ortega,Cártel Jalisco Nueva Generación,1,1
6009,Tecuanillo,Cártel de Sinaloa,1,1
6009,Tecuanillo,Cártel Jalisco Nueva Generación,,1
