original_index,Municipio,Presidente Municipal,Inicio,Conclusión,full_code,firstname,lastname1,lastname2
14779,San Jerónimo Xayacatlán,VICTORINO HERNANDEZ MORALES,2005-02-15,2008-02-14,21127,Victorino,Hernandez,Morales
14780,San Jerónimo Xayacatlán,VALERIO ALBERTO DOMINGUEZ,2008-02-15,2011-02-14,21127,Valerio,Alberto,Dominguez
14781,San Jerónimo Xayacatlán,VIRGILIO CUESTA ROSALES,2011-02-15,2014-02-14,21127,Virgilio,Cuesta,Rosales
14782,San Jerónimo Xayacatlán,WILFRIDO VILLANUEVA MARTINEZ,2014-02-15,2018-10-14,21127,Wilfrido,Villanueva,Martinez
14783,San Jerónimo Xayacatlán,IBAAN OLGUIN ARELLANO,2018-10-15,2024-10-14,21127,Ibaan,Olguin,Arellano
14784,San Jerónimo Xayacatlán,JOHAN ALBERTO MUÑOZ,2024-10-15,2027-10-14,21127,Johan,Alberto,Muñoz
14785,San José Chiapa,JESUS ZUÑIGA MENDEZ,2002-02-15,2005-02-14,21128,Jesus,Zuñiga,Mendez
14786,San José Chiapa,BALBINA VIOLETA LOPEZ ESPINOZA,2005-02-15,2008-02-14,21128,Balbina Violeta,Lopez,Espinoza
14787,San José Chiapa,JOSE MIGUEL LOPEZ REYES,2008-02-15,2011-02-14,21128,Jose Miguel,Lopez,Reyes
14788,San José Chiapa,JOSUE MARTINEZ SANTOS,2014-02-15,2018-10-14,21128,Josue,Martinez,Santos
14789,San José Chiapa,ARTURO GRACIEL LOPEZ VELES,2018-10-15,2021-10-14,21128,Arturo Graciel,Lopez,Veles
14790,San José Chiapa,ARTURO GRACIEL LOPEZ VELEZ,2021-10-15,2024-10-14,21128,Arturo Graciel,Lopez,Velez
14791,San José Chiapa,ALEJANDRO HERNÁNDEZ ROMERO,2024-10-15,2027-10-14,21128,Alejandro,Hernández,Romero
14792,San José Miahuatlán,FIDEL MARIN DIAZ,2002-02-15,2005-02-14,21129,Fidel,Marin,Diaz
14793,San José Miahuatlán,GREGORIO LOPEZ RIVERA,2005-02-15,2008-02-14,21129,Gregorio,Lopez,Rivera
14794,San José Miahuatlán,ALFONZO VALDIVIA MELENDEZ,2008-02-15,2011-02-14,21129,Alfonzo,Valdivia,Melendez
14795,San José Miahuatlán,VICTOR ALVAREZ LOPEZ,2011-02-15,2014-02-14,21129,Victor,Alvarez,Lopez
14796,San José Miahuatlán,JUAN HERNANDEZ GONZALEZ,2014-02-15,2018-10-14,21129,Juan,Hernandez,Gonzalez
14797,San José Miahuatlán,HECTOR GUTIERREZ MORALES,2018-10-15,2021-10-14,21129,Hector,Gutierrez,Morales
14798,San José Miahuatlán,- - - -,2021-10-15,2021-10-17,21129,- -,-,-
14799,San José Miahuatlán,LOURDES FRANCISCA MENDOZA HERNANDEZ,2021-10-18,2024-10-14,21129,Lourdes Francisca,Mendoza,Hernandez
14800,San José Miahuatlán,ZOILO NOEL GUZMÁN HERRERA,2024-10-15,2027-10-14,21129,Zoilo Noel,Guzmán,Herrera
14801,San Juan Atenco,JAIME COSME PEREZ,2008-02-15,2011-02-14,21130,Jaime,Cosme,Perez
14802,San Juan Atenco,EDGAR FERNANDO MEDINA VARGAS,2011-02-15,2014-02-14,21130,Edgar Fernando,Medina,Vargas
14803,San Juan Atenco,FRANCISCO ALEJANDRO MENDOZA,2014-02-15,2018-10-14,21130,Francisco,Alejandro,Mendoza
14804,San Juan Atenco,FRANCISCO ALEJANDRO MEDINA,2018-10-15,2021-10-14,21130,Francisco,Alejandro,Medina
14805,San Juan Atenco,LINDA MARGARITA MEDINA VARGAS,2021-10-15,2024-10-14,21130,Linda Margarita,Medina,Vargas
14806,San Juan Atzompa,JUAN FLORES CASTRO,2002-02-15,2005-02-14,21131,Juan,Flores,Castro
14807,San Juan Atzompa,CARLOS HERNANDEZ LOPEZ,2005-02-15,2008-02-14,21131,Carlos,Hernandez,Lopez
14808,San Juan Atzompa,EUSEBIO FLORES CASTRO,2008-02-15,2011-02-14,21131,Eusebio,Flores,Castro
14809,San Juan Atzompa,ANTONIO MARTINEZ MARTINEZ,2011-02-15,2014-02-14,21131,Antonio,Martinez,Martinez
14810,San Juan Atzompa,TEOFILO JAVIER HERNANDEZ,2014-02-15,2018-10-14,21131,Teofilo,Javier,Hernandez
14811,San Juan Atzompa,IMELDA FLORES CASTRO,2018-10-15,2021-10-14,21131,Imelda,Flores,Castro
14812,San Juan Atzompa,JAQUELIN CASTRO RAMOS,2021-10-15,2024-10-14,21131,Jaquelin,Castro,Ramos
14813,San Juan Atzompa,VICTORIA GUADALUPE TOBANCHE MACÍAS,2024-10-15,2027-10-14,21131,Victoria Guadalupe,Tobanche,Macías
14814,San Martín Texmelucan,SABAS LOPEZ MONTAÑO,2002-02-15,2005-02-14,21132,Sabas,Lopez,Montaño
14815,San Martín Texmelucan,RUBEN ALEJANDRO GARRIDO MUÑOZ,2005-02-15,2008-02-14,21132,Ruben Alejandro,Garrido,Muñoz
14816,San Martín Texmelucan,NOE PEÑALOZA HERNANDEZ,2008-02-15,2011-02-14,21132,Noe,Peñaloza,Hernandez
14817,San Martín Texmelucan,TEODORO IXTLAPALE CAPORAL,2011-02-15,2014-02-14,21132,Teodoro,Ixtlapale,Caporal
14818,San Martín Texmelucan,JOSE RAFAEL NUÑEZ RAMIREZ,2014-02-15,2018-10-14,21132,Jose Rafael,Nuñez,Ramirez
14819,San Martín Texmelucan,MARIA NORMA LAYON AARUN,2018-10-15,2024-10-14,21132,Maria Norma,Layon,Aarun
14820,San Martín Texmelucan,JUAN MANUEL ALONSO RAMÍREZ,2024-10-15,2027-10-14,21132,Juan Manuel,Alonso,Ramírez
14821,San Martín Totoltepec,JUAN TORRES LOAGA,2002-02-15,2005-02-14,21133,Juan,Torres,Loaga
14822,San Martín Totoltepec,REGULO DIAZ PAREDES,2005-02-15,2008-02-14,21133,Regulo,Diaz,Paredes
14823,San Martín Totoltepec,LAZARO VALIENTE DELGADO,2008-02-15,2011-02-14,21133,Lazaro,Valiente,Delgado
14824,San Martín Totoltepec,JUAN MANUEL DELGADO CAZALES,2011-02-15,2014-02-14,21133,Juan Manuel,Delgado,Cazales
14825,San Martín Totoltepec,DOMINGO CHINO GUTIERREZ,2014-02-15,2018-10-14,21133,Domingo,Chino,Gutierrez
14826,San Martín Totoltepec,ISIDRO RAMIREZ VALIENTE,2018-10-15,2021-10-14,21133,Isidro,Ramirez,Valiente
14827,San Martín Totoltepec,GLORIA BRAVO GARCIA,2021-10-15,2024-10-14,21133,Gloria,Bravo,Garcia
14828,San Martín Totoltepec,GLORIA BRAVO GARCÍA,2024-10-15,2027-10-14,21133,Gloria,Bravo,García
14829,San Matías Tlalancaleca,OSCAR ANGUIANO MARTINEZ,2002-02-15,2005-02-14,21134,Oscar,Anguiano,Martinez
14830,San Matías Tlalancaleca,JUAN ANGUIANO MARTINEZ,2005-02-15,2008-02-14,21134,Juan,Anguiano,Martinez
14831,San Matías Tlalancaleca,JOSE LUIS HERNANDEZ DIAZ,2008-02-15,2011-02-14,21134,Jose Luis,Hernandez,Diaz
14832,San Matías Tlalancaleca,GERMAN CASTILLO DURAN,2011-02-15,2014-02-14,21134,German,Castillo,Duran
14833,San Matías Tlalancaleca,OSCAR ANGUIANO MARTINEZ,2014-02-15,2018-10-14,21134,Oscar,Anguiano,Martinez
14834,San Matías Tlalancaleca,ELIZABETH MORALLES OLARTE,2018-10-15,2021-10-14,21134,Elizabeth,Moralles,Olarte
14835,San Matías Tlalancaleca,OSCAR ANGUIANO MARTINEZ,2021-10-15,2024-10-14,21134,Oscar,Anguiano,Martinez
14836,San Matías Tlalancaleca,OSCAR ANGUIANO MARTÍNEZ,2024-10-15,2027-10-14,21134,Oscar,Anguiano,Martínez
14837,San Miguel Ixitlán,BENITO REYES AGUILAR,2002-02-15,2005-02-14,21135,Benito,Reyes,Aguilar
14838,San Miguel Ixitlán,FRANCISCO DOMINGO MONTERO VEREA,2005-02-15,2008-02-14,21135,Francisco Domingo,Montero,Verea
14839,San Miguel Ixitlán,FROYLAN MARTINEZ CRUZ,2008-02-15,2011-02-14,21135,Froylan,Martinez,Cruz
14840,San Miguel Ixitlán,MARGARITO JUAN MENDEZ RODRIGUEZ,2011-02-15,2014-02-14,21135,Margarito Juan,Mendez,Rodriguez
14841,San Miguel Ixitlán,CLAUDIO ORTIZ SARABIA,2014-02-15,2018-10-14,21135,Claudio,Ortiz,Sarabia
14842,San Miguel Ixitlán,AUREA MARIA VARGAS GUERRERO,2018-10-15,2021-10-14,21135,Aurea Maria,Vargas,Guerrero
14843,San Miguel Ixitlán,DELFINO JESUS RAMOS SOLANO,2021-10-15,2024-10-14,21135,Delfino Jesus,Ramos,Solano
14844,San Miguel Ixitlán,LILIMAR MEZA REYES,2024-10-15,2027-10-14,21135,Lilimar,Meza,Reyes
14845,San Miguel Xoxtla,JOSE ANGEL FLORES CASTILLO,2002-02-15,2005-02-14,21136,Jose Angel,Flores,Castillo
14846,San Miguel Xoxtla,JOSE PASTOR LUNA CARDEÑA,2005-02-15,2008-02-14,21136,Jose Pastor,Luna,Cardeña
14847,San Miguel Xoxtla,SEBASTIAN RAMOS PALACIOS,2008-02-15,2011-02-14,21136,Sebastian,Ramos,Palacios
14848,San Miguel Xoxtla,RAUL HERNANDEZ VILLAFAN,2011-02-15,2014-02-14,21136,Raul,Hernandez,Villafan
14849,San Miguel Xoxtla,MIGUEL ANGEL HERNANDEZ RAMIREZ,2014-02-15,2018-10-14,21136,Miguel Angel,Hernandez,Ramirez
14850,San Miguel Xoxtla,ANGEL FLORES RAMOS,2018-10-15,2021-10-14,21136,Angel,Flores,Ramos
14851,San Miguel Xoxtla,GUADALUPE SIYANCAN PEREGRINA DIAZ,2021-10-15,2024-10-14,21136,Guadalupe Siyancan,Peregrina,Diaz
14852,San Miguel Xoxtla,GUADALUPE ORTÍZ PÉREZ,2024-10-15,2027-10-14,21136,Guadalupe,Ortíz,Pérez
14853,San Nicolás Buenos Aires,FILEMON CASTRO ELVIRA,2002-02-15,2005-02-14,21137,Filemon,Castro,Elvira
14854,San Nicolás Buenos Aires,JOSE LUIS LIMON PEREZ,2005-02-15,2008-02-14,21137,Jose Luis,Limon,Perez
14855,San Nicolás Buenos Aires,JOSE PEDRO SANCHEZ LOPEZ,2008-02-15,2011-02-14,21137,Jose Pedro,Sanchez,Lopez
14856,San Nicolás Buenos Aires,MAURICIO EVARISTO FABIAN,2011-02-15,2014-02-14,21137,Mauricio,Evaristo,Fabian
14857,San Nicolás Buenos Aires,ARTURO RAMIREZ VAZQUEZ,2014-02-15,2018-10-14,21137,Arturo,Ramirez,Vazquez
14858,San Nicolás Buenos Aires,MIGUEL ANGEL SANCHEZ SERRANO,2018-10-15,2024-10-14,21137,Miguel Angel,Sanchez,Serrano
14859,San Nicolás Buenos Aires,RAMIRO GONZÁLEZ VIEYRA,2024-10-15,2027-10-14,21137,Ramiro,González,Vieyra
14860,San Nicolás de los Ranchos,SANTIAGO CHOLULA SANCHEZ,2002-02-15,2005-02-14,21138,Santiago,Cholula,Sanchez
14861,San Nicolás de los Ranchos,MARCELINO ATENCO ALVARADO,2005-02-15,2008-02-14,21138,Marcelino,Atenco,Alvarado
14862,San Nicolás de los Ranchos,RIGOBERTO SANCHEZ MORALES,2008-02-15,2011-02-14,21138,Rigoberto,Sanchez,Morales
14863,San Nicolás de los Ranchos,TRINIDAD XOLETL MELENDEZ,2014-02-15,2018-10-14,21138,Trinidad,Xoletl,Melendez
14864,San Nicolás de los Ranchos,RODOLFO MELENDEZ MENESES,2018-10-15,2021-10-14,21138,Rodolfo,Melendez,Meneses
14865,San Nicolás de los Ranchos,GUMARO SANDRE POPOCA,2021-10-15,2024-10-14,21138,Gumaro,Sandre,Popoca
14866,San Nicolás de los Ranchos,JUAN PANOHAYA CUAHUTITLA,2024-10-15,2027-10-14,21138,Juan,Panohaya,Cuahutitla
14867,San Pablo Anicano,HECTOR MANUEL REYES MENDEZ,2002-02-15,2005-02-14,21139,Hector Manuel,Reyes,Mendez
14868,San Pablo Anicano,CLEMENTE LUENGAS GOMEZ,2005-02-15,2008-02-14,21139,Clemente,Luengas,Gomez
14869,San Pablo Anicano,ALINE VALERIA SORIANO BRAVO,2008-02-15,2011-02-14,21139,Aline Valeria,Soriano,Bravo
14870,San Pablo Anicano,ARCENIO ESCAMILLA CUADRADO,2011-02-15,2014-02-14,21139,Arcenio,Escamilla,Cuadrado
14871,San Pablo Anicano,AMADO REYES MENDEZ,2014-02-15,2018-10-14,21139,Amado,Reyes,Mendez
14872,San Pablo Anicano,AMADEUZ CUADRADO GALEANO,2018-10-15,2024-10-14,21139,Amadeuz,Cuadrado,Galeano
14873,San Pedro Cholula,ALEJANDRO OAXACA CARREON,2002-02-15,2005-02-14,21140,Alejandro,Oaxaca,Carreon
14874,San Pedro Cholula,JUAN PABLO JIMENEZ CONCHA,2005-02-15,2008-02-14,21140,Juan Pablo,Jimenez,Concha
14875,San Pedro Cholula,FRANCISCO ANDRES COVARRUBIAS PEREZ,2008-02-15,2011-02-14,21140,Francisco Andres,Covarrubias,Perez
14876,San Pedro Cholula,JOSE JUAN ESPINOSA TORRES,2014-02-15,2018-10-14,21140,Jose Juan,Espinosa,Torres
14877,San Pedro Cholula,LUIS ALBERTO ARRIAGA LILA,2018-10-15,2021-10-14,21140,Luis Alberto,Arriaga,Lila
14878,San Pedro Cholula,PAOLA ELIZABETH ANGON SILVA,2021-10-15,2024-10-14,21140,Paola Elizabeth,Angon,Silva
14879,San Pedro Cholula,TONANTZIN FERNÁNDEZ DÍAZ,2024-10-15,2027-10-14,21140,Tonantzin,Fernández,Díaz
14880,San Pedro Yeloixtlahuaca,DELFINO RAMIREZ AMBROSIO,2002-02-15,2005-02-14,21141,Delfino,Ramirez,Ambrosio
14881,San Pedro Yeloixtlahuaca,ATANACIO JAIME REDON TAPIA,2005-02-15,2008-02-14,21141,Atanacio Jaime,Redon,Tapia
14882,San Pedro Yeloixtlahuaca,MARTIN RAFAEL MARTINEZ RIOS,2008-02-15,2011-02-14,21141,Martin Rafael,Martinez,Rios
14883,San Pedro Yeloixtlahuaca,PEDRO ARTURO REYES VARGAS,2011-02-15,2014-02-14,21141,Pedro Arturo,Reyes,Vargas
14884,San Pedro Yeloixtlahuaca,OROZCO OLIVERIO ESPINOZA AMBROSIO,2014-02-15,2018-10-14,21141,Orozco Oliverio,Espinoza,Ambrosio
14885,San Pedro Yeloixtlahuaca,IRMA SABINA RAMIREZ BARRAGAN,2018-10-15,2021-10-14,21141,Irma Sabina,Ramirez,Barragan
14886,San Pedro Yeloixtlahuaca,DENIS KARINA ROSALES MENDEZ,2021-10-15,2024-10-14,21141,Denis Karina,Rosales,Mendez
14887,San Pedro Yeloixtlahuaca,ALBINO SOLÍS AMBROSIO,2024-10-15,2027-10-14,21141,Albino,Solís,Ambrosio
14888,San Salvador el Seco,ALFREDO PEREZ REYES,2008-02-15,2011-02-14,21142,Alfredo,Perez,Reyes
14889,San Salvador el Seco,LEONARDO SILVESTRE SANCHEZ,2011-02-15,2014-02-14,21142,Leonardo,Silvestre,Sanchez
14890,San Salvador el Seco,JOSE ROMAN BARTOLO PEREZ,2014-02-15,2018-10-14,21142,Jose Roman,Bartolo,Perez
14891,San Salvador el Seco,IRENE MARINA AGUIRRE ROJAS,2018-10-15,2021-10-14,21142,Irene Marina,Aguirre,Rojas
14892,San Salvador el Seco,MANUEL ORATO VELEZ,2021-10-15,2024-10-14,21142,Manuel,Orato,Velez
14893,San Salvador el Seco,YARELI ORATO VÉLEZ,2024-10-15,2027-10-14,21142,Yareli,Orato,Vélez
14894,San Salvador el Verde,JOSE GREGORIO OJEDA OJEDA,2002-02-15,2005-02-14,21143,Jose Gregorio,Ojeda,Ojeda
14895,San Salvador el Verde,OSCAR SANCHEZ TEXTLE,2005-02-15,2008-02-14,21143,Oscar,Sanchez,Textle
14896,San Salvador el Verde,JOSE JUAN AGUILAR HERNANDEZ,2008-02-15,2013-06-05,21143,Jose Juan,Aguilar,Hernandez
14897,San Salvador el Verde,JOSE JAVIER ESPINOZA OJEDA,2013-06-06,2014-02-14,21143,Jose Javier,Espinoza,Ojeda
14898,San Salvador el Verde,JOSE GREGORIO OJEDA OJEDA,2014-02-15,2018-10-14,21143,Jose Gregorio,Ojeda,Ojeda
14899,San Salvador el Verde,PABLO ROMERO GARCIA,2018-10-15,2021-10-14,21143,Pablo,Romero,Garcia
14900,San Salvador el Verde,JOSE GREGORIO OJEDA OJEDA,2021-10-15,2024-10-14,21143,Jose Gregorio,Ojeda,Ojeda
14901,San Salvador el Verde,JOSÉ GREGORIO OJEDA OJEDA,2024-10-15,2027-10-14,21143,José Gregorio,Ojeda,Ojeda
14902,San Salvador Huixcolotla,SALVADOR REYNOSO REYNOSO,2002-02-15,2005-02-14,21144,Salvador,Reynoso,Reynoso
14903,San Salvador Huixcolotla,GUILLERMO ALONSO VALVERDE,2005-02-15,2008-02-14,21144,Guillermo,Alonso,Valverde
14904,San Salvador Huixcolotla,ALEJANDRO ALONSO SERAPIO,2008-02-15,2011-02-14,21144,Alejandro,Alonso,Serapio
14905,San Salvador Huixcolotla,SALVADOR MENDEZ SALAS,2011-02-15,2014-02-14,21144,Salvador,Mendez,Salas
14906,San Salvador Huixcolotla,FILOMENO CRUZ GUTIERREZ,2014-02-15,2018-10-14,21144,Filomeno,Cruz,Gutierrez
14907,San Salvador Huixcolotla,SILVANO TEODORO MAURICIO,2018-10-15,2021-10-14,21144,Silvano,Teodoro,Mauricio
14908,San Salvador Huixcolotla,MANUEL ALEJANDRO PORRAS FLORENTINO,2021-10-15,2027-10-14,21144,Manuel Alejandro,Porras,Florentino
14909,San Sebastián Tlacotepec,IRINEO RIVERA FUENTES,2002-02-15,2005-02-14,21145,Irineo,Rivera,Fuentes
14910,San Sebastián Tlacotepec,RIGOBERTO MELO GARCIA,2005-02-15,2008-02-14,21145,Rigoberto,Melo,Garcia
14911,San Sebastián Tlacotepec,ESTEBAN GORGONIO MERINO MENDOZA,2008-02-15,2011-02-14,21145,Esteban Gorgonio,Merino,Mendoza
14912,San Sebastián Tlacotepec,GREGORIO MARTINEZ BALLESTEROS,2011-02-15,2014-02-14,21145,Gregorio,Martinez,Ballesteros
14913,San Sebastián Tlacotepec,CIRILO TRUJILLO LEZAMA,2014-02-15,2018-10-14,21145,Cirilo,Trujillo,Lezama
14914,San Sebastián Tlacotepec,HUMBERTO VAZQUEZ MUÑOZ,2018-10-15,2021-10-14,21145,Humberto,Vazquez,Muñoz
14915,San Sebastián Tlacotepec,RAYMUNDO ATANACIO ARCIGA,2021-10-15,2024-10-14,21145,Raymundo,Atanacio,Arciga
14916,San Sebastián Tlacotepec,RAYMUNDO ATANACIO ARCEGA,2024-10-15,2027-10-14,21145,Raymundo,Atanacio,Arcega
14917,Santa Catarina Tlaltempan,EMILIANO FORTINO CORTEZ FLORES,2005-02-15,2008-02-14,21146,Emiliano Fortino,Cortez,Flores
14918,Santa Catarina Tlaltempan,JOSE HOYOS LOPEZ,2008-02-15,2011-02-14,21146,Jose,Hoyos,Lopez
14919,Santa Catarina Tlaltempan,AMADOR SANTIAGO JUAREZ AGUILAR,2011-02-15,2014-02-14,21146,Amador Santiago,Juarez,Aguilar
14920,Santa Catarina Tlaltempan,IGNACIO ZARAGOZA NAVARRO,2014-02-15,2018-10-14,21146,Ignacio,Zaragoza,Navarro
14921,Santa Catarina Tlaltempan,CIRIACO AGUILAR SANCHEZ,2018-10-15,2021-10-14,21146,Ciriaco,Aguilar,Sanchez
14922,Santa Catarina Tlaltempan,RAQUEL IRMA RAMOS ALONSO,2021-10-15,2024-10-14,21146,Raquel Irma,Ramos,Alonso
14923,Santa Inés Ahuatempan,CLEMENTE FELICITOS LUNA CAMACHO,2002-02-15,2005-02-14,21147,Clemente Felicitos,Luna,Camacho
14924,Santa Inés Ahuatempan,CARLOS EUTIQUIO MACEDA JIMENEZ,2005-02-15,2008-02-14,21147,Carlos Eutiquio,Maceda,Jimenez
14925,Santa Inés Ahuatempan,RAMON SABINO ROJAS,2008-02-15,2011-02-14,21147,Ramon,Sabino,Rojas
14926,Santa Inés Ahuatempan,EDITH VILLA TRUJILLO,2011-02-15,2014-02-14,21147,Edith,Villa,Trujillo
14927,Santa Inés Ahuatempan,ROLANDO ARTERO MENDOZA,2014-02-15,2018-10-14,21147,Rolando,Artero,Mendoza
14928,Santa Inés Ahuatempan,GUSTAVO SANCHEZ VIDAL,2018-10-15,2021-10-14,21147,Gustavo,Sanchez,Vidal
14929,Santa Inés Ahuatempan,AIDE MENDOZA LEON,2021-10-15,2024-10-14,21147,Aide,Mendoza,Leon
14930,Santa Inés Ahuatempan,EDITH VILLA TRUJILLO,2024-10-15,2027-10-14,21147,Edith,Villa,Trujillo
14931,Santa Isabel Cholula,JOSE ALBINO MARTINEZ ARIAS,2002-02-15,2005-02-14,21148,Jose Albino,Martinez,Arias
14932,Santa Isabel Cholula,JOSE SALOME PACIO GRANDE,2005-02-15,2008-02-14,21148,Jose Salome,Pacio,Grande
14933,Santa Isabel Cholula,INES RAMIREZ ARIAS,2008-02-15,2011-02-14,21148,Ines,Ramirez,Arias
14934,Santa Isabel Cholula,ADRIAN FLORES RAMIREZ,2011-02-15,2014-02-14,21148,Adrian,Flores,Ramirez
14935,Santa Isabel Cholula,ALBINO ESPINOZA PANTLE,2014-02-15,2018-10-14,21148,Albino,Espinoza,Pantle
14936,Santa Isabel Cholula,JULIAN FLORES RAMIREZ,2018-10-15,2021-10-14,21148,Julian,Flores,Ramirez
14937,Santa Isabel Cholula,VERONICA MONTES PACIO,2021-10-15,2024-10-14,21148,Veronica,Montes,Pacio
14938,Santa Isabel Cholula,ADRIÁN FLORES RAMÍREZ,2024-10-15,2027-10-14,21148,Adrián,Flores,Ramírez
14939,Santiago Miahuatlán,EMILIO BERNARDO ROJAS FUENTES,2002-02-15,2005-02-14,21149,Emilio Bernardo,Rojas,Fuentes
14940,Santiago Miahuatlán,JOSE MIGUEL DIAZ MENDEZ,2005-02-15,2008-02-14,21149,Jose Miguel,Diaz,Mendez
14941,Santiago Miahuatlán,HONORIO SILVESTRE ANTONIO OVANDO,2008-02-15,2011-02-14,21149,Honorio Silvestre,Antonio,Ovando
14942,Santiago Miahuatlán,JUAN ALCANTARA BALDERAS,2011-02-15,2014-02-14,21149,Juan,Alcantara,Balderas
14943,Santiago Miahuatlán,LUIS ALBERTO FLORES RODRIGUEZ,2014-02-15,2018-10-14,21149,Luis Alberto,Flores,Rodriguez
14944,Santiago Miahuatlán,EDUMNDO JESUS RAMIREZ CASTILLO,2018-10-15,2021-10-14,21149,Edumndo Jesus,Ramirez,Castillo
14945,Santiago Miahuatlán,OMAR EULOGIO TOLEDO BALDERAS,2021-10-15,2027-10-14,21149,Omar Eulogio,Toledo,Balderas
14946,Huehuetlán el Grande,LEANDRO BARRALES MEZA,2005-02-15,2008-02-14,21150,Leandro,Barrales,Meza
14947,Huehuetlán el Grande,LUIS CAPORAL JIMENEZ,2008-02-15,2011-02-14,21150,Luis,Caporal,Jimenez
14948,Huehuetlán el Grande,JUAN GABRIEL AGUILAR CASTAÑEDA,2011-02-15,2014-02-14,21150,Juan Gabriel,Aguilar,Castañeda
14949,Huehuetlán el Grande,JOSE SANTAMARIA ZAVALA,2014-02-15,2018-10-14,21150,Jose,Santamaria,Zavala
14950,Huehuetlán el Grande,JOSE ANGEL GONZALEZ CARPINTEYRO,2018-10-15,2024-10-14,21150,Jose Angel,Gonzalez,Carpinteyro
14951,Huehuetlán el Grande,AARÓN ALVA SÁNCHEZ,2024-10-15,2027-10-14,21150,Aarón,Alva,Sánchez
14952,Santo Tomás Hueyotlipan,RUBEN DOMINGO MARTINEZ ALVAREZ,2002-02-15,2005-02-14,21151,Ruben Domingo,Martinez,Alvarez
14953,Santo Tomás Hueyotlipan,FAUSTO LOPEZ ALVAREZ,2005-02-15,2008-02-14,21151,Fausto,Lopez,Alvarez
14954,Santo Tomás Hueyotlipan,FERNANDO GARCIA AGUILAR,2008-02-15,2011-02-14,21151,Fernando,Garcia,Aguilar
14955,Santo Tomás Hueyotlipan,ISAAC SANCHEZ HUERTA,2011-02-15,2014-02-14,21151,Isaac,Sanchez,Huerta
14956,Santo Tomás Hueyotlipan,RODOLFO ALVAREZ LOPEZ,2014-02-15,2018-10-14,21151,Rodolfo,Alvarez,Lopez
14957,Santo Tomás Hueyotlipan,FRANSICO JAVIER SOLIR ROMERO,2018-10-15,2021-10-14,21151,Fransico Javier,Solir,Romero
14958,Santo Tomás Hueyotlipan,MARIA TRINIDAD VIVEROS CASTELLANOS,2021-10-15,2024-10-14,21151,Maria Trinidad,Viveros,Castellanos
14959,Santo Tomás Hueyotlipan,MARÍA GUADALUPE LÓPEZ ZAVALETA,2024-10-15,2027-10-14,21151,María Guadalupe,López,Zavaleta
14960,Soltepec,RAYMUNDO ATANACIO LUNA,2002-02-15,2005-02-14,21152,Raymundo,Atanacio,Luna
14961,Soltepec,MEDARDO MEDINA VAZQUEZ,2005-02-15,2008-02-14,21152,Medardo,Medina,Vazquez
14962,Soltepec,PAULINO BARCO ATANASIO,2008-02-15,2011-02-14,21152,Paulino,Barco,Atanasio
14963,Soltepec,OSCAR PERALTA PEREZ,2011-02-15,2014-02-14,21152,Oscar,Peralta,Perez
14964,Soltepec,ANDRES GALICIA LOPEZ,2014-02-15,2018-10-14,21152,Andres,Galicia,Lopez
14965,Soltepec,LEOBARDO AGUILAR FLORES,2018-10-15,2021-10-14,21152,Leobardo,Aguilar,Flores
14966,Soltepec,ELIGIO BARRALES GONZALEZ,2021-10-15,2024-10-14,21152,Eligio,Barrales,Gonzalez
14967,Soltepec,ELIGIO BARRALES GONZÁLEZ,2024-10-15,2027-10-14,21152,Eligio,Barrales,González
14968,Tecali de Herrera,FELIPE PONCE VALENCIA,2002-02-15,2002-02-14,21153,Felipe,Ponce,Valencia
14969,Tecali de Herrera,PAULINO BAUTISTA,2002-02-15,2005-02-14,21153,Paulino,Bautista,
14970,Tecali de Herrera,JOSE FRANCISCO ROSAS ROMERO,2005-02-15,2008-02-14,21153,Jose Francisco,Rosas,Romero
14971,Tecali de Herrera,OSVALDO SOLANO GONZALEZ,2008-02-15,2011-02-14,21153,Osvaldo,Solano,Gonzalez
14972,Tecali de Herrera,LUIS EUSEBIO MUÑOZ SOTO,2011-02-15,2014-02-14,21153,Luis Eusebio,Muñoz,Soto
14973,Tecali de Herrera,ERASTO AMADOR BAEZ,2018-10-15,2021-10-14,21153,Erasto,Amador,Baez
14974,Tecali de Herrera,MIGUEL ANGEL AMADOR BAEZ,2021-10-15,2024-10-14,21153,Miguel Angel,Amador,Baez
14975,Tecali de Herrera,ALAN GILBERT AMADOR GÓMEZ,2024-10-15,2027-10-14,21153,Alan Gilbert,Amador,Gómez
14976,Tecamachalco,RAUL ALVAREZ MARIN,2002-02-15,2005-02-14,21154,Raul,Alvarez,Marin
14977,Tecamachalco,JESUS NOTARIO DIAZ,2005-02-15,2008-02-14,21154,Jesus,Notario,Diaz
14978,Tecamachalco,INES SATURNINO LOPEZ PONCE,2008-02-15,2011-02-14,21154,Ines Saturnino,Lopez,Ponce
14979,Tecamachalco,RUBEN JESUS BALCAZAR JUAREZ,2011-02-15,2014-02-14,21154,Ruben Jesus,Balcazar,Juarez
14980,Tecamachalco,INES SATURNINO LOPEZ PONCE,2014-02-15,2018-10-14,21154,Ines Saturnino,Lopez,Ponce
14981,Tecamachalco,MARISOL CRUZ GARCIA,2018-10-15,2021-10-14,21154,Marisol,Cruz,Garcia
14982,Tecamachalco,CARLOS IGNACIO MIER BAÑUELOS,2021-10-15,2024-10-14,21154,Carlos Ignacio,Mier,Bañuelos
