id,state.code,name,full_code,city.code,city.name
652,14,Zapotiltic,14121
653,14,Zapotitlán de Vadillo,14122
654,14,Zapotlán del Rey,14123
655,14,Zapotlanejo,14124
656,15,Acambay,15001
657,15,Acolman,15002,13,Valle de México
658,15,Aculco,15003
659,15,Almoloya de Alquisiras,15004
660,15,Almoloya de Juárez,15005,24,Toluca
661,15,Almoloya del Río,15006,58,Tianguistenco
662,15,Amanalco,15007
663,15,Amatepec,15008
664,15,Amecameca,15009,13,Valle de México
665,15,Apaxco,15010,13,Valle de México
666,15,Atenco,15011,13,Valle de México
667,15,Atizapán,15012,58,Tianguistenco
668,15,Atizapán de Zaragoza,15013,13,Valle de México
669,15,Atlacomulco,15014
670,15,Atlautla,15015,13,Valle de México
671,15,Axapusco,15016,13,Valle de México
672,15,Ayapango,15017,13,Valle de México
673,15,Calimaya,15018,24,Toluca
674,15,Capulhuac,15019,58,Tianguistenco
675,15,Coacalco de Berriozábal,15020,13,Valle de México
676,15,Coatepec Harinas,15021
677,15,Cocotitlán,15022,13,Valle de México
678,15,Coyotepec,15023,13,Valle de México
679,15,Cuautitlán,15024,13,Valle de México
680,15,Chalco,15025,13,Valle de México
681,15,Chapa de Mota,15026
682,15,Chapultepec,15027,24,Toluca
683,15,Chiautla,15028,13,Valle de México
684,15,Chicoloapan,15029,13,Valle de México
685,15,Chiconcuac,15030,13,Valle de México
686,15,Chimalhuacán,15031,13,Valle de México
687,15,Donato Guerra,15032
688,15,Ecatepec de Morelos,15033,13,Valle de México
689,15,Ecatzingo,15034,13,Valle de México
690,15,Huehuetoca,15035,13,Valle de México
691,15,Hueypoxtla,15036,13,Valle de México
692,15,Huixquilucan,15037,13,Valle de México
693,15,Isidro Fabela,15038,13,Valle de México
694,15,Ixtapaluca,15039,13,Valle de México
695,15,Ixtapan de la Sal,15040
696,15,Ixtapan del Oro,15041
697,15,Ixtlahuaca,15042
698,15,Xalatlaco,15043,58,Tianguistenco
699,15,Jaltenco,15044,13,Valle de México
700,15,Jilotepec,15045
701,15,Jilotzingo,15046,13,Valle de México
702,15,Jiquipilco,15047
703,15,Jocotitlán,15048
704,15,Joquicingo,15049
705,15,Juchitepec,15050,13,Valle de México
706,15,Lerma,15051,24,Toluca
707,15,Malinalco,15052
708,15,Melchor Ocampo,15053,13,Valle de México
709,15,Metepec,15054,24,Toluca
710,15,Mexicaltzingo,15055,24,Toluca
711,15,Morelos,15056
712,15,Naucalpan de Juárez,15057,13,Valle de México
713,15,Nezahualcóyotl,15058,13,Valle de México
714,15,Nextlalpan,15059,13,Valle de México
715,15,Nicolás Romero,15060,13,Valle de México
716,15,Nopaltepec,15061,13,Valle de México
717,15,Ocoyoacac,15062,24,Toluca
718,15,Ocuilan,15063
719,15,El Oro,15064
720,15,Otumba,15065,13,Valle de México
721,15,Otzoloapan,15066
722,15,Otzolotepec,15067,24,Toluca
723,15,Ozumba,15068,13,Valle de México
724,15,Papalotla,15069,13,Valle de México
725,15,La Paz,15070,13,Valle de México
726,15,Polotitlán,15071
727,15,Rayón,15072,24,Toluca
728,15,San Antonio la Isla,15073,24,Toluca
729,15,San Felipe del Progreso,15074
730,15,San Martín de las Pirámides,15075,13,Valle de México
731,15,San Mateo Atenco,15076,24,Toluca
732,15,San Simón de Guerrero,15077
733,15,Santo Tomás,15078
734,15,Soyaniquilpan de Juárez,15079
735,15,Sultepec,15080
736,15,Tecámac,15081,13,Valle de México
737,15,Tejupilco,15082
738,15,Temamatla,15083,13,Valle de México
739,15,Temascalapa,15084,13,Valle de México
740,15,Temascalcingo,15085
741,15,Temascaltepec,15086
742,15,Temoaya,15087,24,Toluca
743,15,Tenancingo,15088
744,15,Tenango del Aire,15089,13,Valle de México
745,15,Tenango del Valle,15090
746,15,Teoloyucán,15091,13,Valle de México
747,15,Teotihuacán,15092,13,Valle de México
748,15,Tepetlaoxtoc,15093,13,Valle de México
749,15,Tepetlixpa,15094,13,Valle de México
750,15,Tepotzotlán,15095,13,Valle de México
751,15,Tequixquiac,15096,13,Valle de México
752,15,Texcaltitlán,15097
753,15,Texcalyacac,15098,58,Tianguistenco
754,15,Texcoco,15099,13,Valle de México
755,15,Tezoyuca,15100,13,Valle de México
756,15,Tianguistenco,15101,58,Tianguistenco
757,15,Timilpan,15102
758,15,Tlalmanalco,15103,13,Valle de México
759,15,Tlalnepantla de Baz,15104,13,Valle de México
760,15,Tlatlaya,15105
761,15,Toluca,15106,24,Toluca
762,15,Tonatico,15107
763,15,Tultepec,15108,13,Valle de México
764,15,Tultitlán,15109,13,Valle de México
765,15,Valle de Bravo,15110
766,15,Villa de Allende,15111
767,15,Villa del Carbón,15112,13,Valle de México
768,15,Villa Guerrero,15113
769,15,Villa Victoria,15114
770,15,Xonacatlán,15115,24,Toluca
771,15,Zacazonapan,15116
772,15,Zacualpan,15117
773,15,Zinacantepec,15118,24,Toluca
774,15,Zumpahuacán,15119
775,15,Zumpango,15120,13,Valle de México
776,15,Cuautitlán Izcalli,15121,13,Valle de México
777,15,Valle de Chalco Solidaridad,15122,13,Valle de México
778,15,Luvianos,15123
779,15,San José del Rincón,15124
780,15,Tonanitla,15125,13,Valle de México
781,16,Acuitzio,16001
782,16,Aguililla,16002
783,16,,16003
784,16,Angamacutiro,16004
785,16,Angangueo,16005
786,16,Apatzingán,16006
787,16,Aporo,16007
788,16,Aquila,16008
789,16,Ario,16009
790,16,Arteaga,16010
791,16,Briseñas,16011
792,16,Buenavista,16012
793,16,Carácuaro,16013
794,16,Coahuayana,16014
795,16,Coalcomán de Vázquez Pallares,16015
796,16,Coeneo,16016
797,16,Contepec,16017
798,16,Copándaro,16018
799,16,Cotija,16019
800,16,Cuitzeo,16020
801,16,Charapan,16021
802,16,Charo,16022,25,Morelia
803,16,Chavinda,16023
804,16,Cherán,16024
805,16,Chilchota,16025
806,16,Chinicuila,16026
807,16,Chucándiro,16027
808,16,Churintzio,16028
809,16,Churumuco,16029
810,16,Ecuandureo,16030
811,16,Epitacio Huerta,16031
812,16,Erongarícuaro,16032
813,16,Gabriel Zamora,16033
814,16,Hidalgo,16034
815,16,La Huacana,16035
816,16,Huandacareo,16036
817,16,Huaniqueo,16037
818,16,Huetamo,16038
819,16,Huiramba,16039
820,16,Indaparapeo,16040
821,16,Irimbo,16041
822,16,Ixtlán,16042
823,16,Jacona,16043,26,Zamora-Jacona
824,16,Jiménez,16044
825,16,Jiquilpan,16045
826,16,Juárez,16046
827,16,Jungapeo,16047
828,16,Lagunillas,16048
829,16,Madero,16049
